실종나이,성별,하늘상태,강수형태,기온,가출이력,거주지 주소,발생지 주소,월,시간,발생장소
79,1,1,0,0.0,0,3,2,1,14,1
82,0,1,0,0.0,0,2,2,1,14,1
86,1,1,0,-1.3,0,1,1,1,12,1
72,0,1,0,0.0,0,1,1,1,14,1
77,1,1,0,-5.8,0,5,0,1,10,1
73,1,1,0,0.0,0,2,2,1,17,1
72,1,1,0,-2.1,0,4,5,1,21,1
80,0,1,0,-2.4,0,3,3,1,12,1
77,1,1,0,0.8,0,0,2,1,16,0
76,0,1,0,0.6,0,1,1,1,16,1
75,0,1,0,0.2,0,3,3,1,15,1
68,0,1,0,-5.4,0,0,0,2,0,1
69,0,1,0,-5.1,0,3,3,2,9,1
68,1,1,0,-6.7,0,5,1,2,9,1
69,0,1,0,-5.1,0,4,4,2,9,1
76,1,1,0,0.3,0,2,1,2,18,1
75,1,1,0,-6.7,0,0,0,2,9,1
88,1,1,0,-3.4,0,1,1,2,10,0
87,1,1,0,-0.3,0,3,2,2,12,1
57,0,1,0,1.0,0,0,4,2,18,1
73,0,1,0,1.2,0,3,1,2,13,1
80,1,1,0,2.0,0,1,4,2,15,1
74,0,1,0,2.0,0,4,4,2,15,1
78,0,1,0,0.2,0,3,3,2,13,1
81,0,1,0,3.5,0,0,0,2,14,1
76,1,1,0,3.5,0,0,0,2,14,1
88,1,3,0,4.7,0,0,0,3,21,0
29,1,1,0,-2.6,0,2,0,2,22,1
55,0,2,0,-2.7,0,4,4,2,3,1
82,0,1,0,5.3,0,0,0,2,14,1
60,1,3,0,-4.0,0,1,0,2,9,1
82,0,3,0,-4.0,0,3,3,2,7,1
89,0,2,0,0.3,0,5,5,2,11,1
66,0,1,0,2.5,0,4,4,2,13,1
87,1,1,0,2.5,0,3,4,2,13,1
76,1,3,0,-5.0,0,1,0,2,8,1
66,1,1,0,5.3,0,1,1,2,14,1
82,0,2,0,2.6,0,0,0,2,12,1
78,0,2,0,2.6,0,0,0,2,12,1
79,1,1,0,-0.1,0,4,5,1,17,1
82,1,3,0,-2.2,0,1,1,2,10,1
78,0,3,0,-2.2,0,2,0,2,10,1
81,1,3,0,-1.7,0,5,5,2,10,1
77,1,1,0,6.0,0,1,1,2,16,0
75,0,1,0,4.8,0,3,3,2,17,1
80,1,1,0,-1.1,0,4,1,2,11,0
84,1,1,0,-2.0,0,0,0,2,0,1
62,0,3,0,0.0,0,5,2,2,10,1
75,0,2,0,-1.7,0,4,4,2,9,1
81,0,2,0,7.0,0,3,1,2,15,1
87,0,3,0,6.1,0,0,0,2,13,1
86,0,1,0,5.1,0,5,5,2,17,1
79,1,1,0,5.1,0,0,2,2,17,1
69,1,1,0,3.2,0,1,1,2,18,1
83,0,3,0,1.9,0,2,5,2,11,1
78,0,2,0,2.1,0,2,2,2,21,1
78,0,2,0,2.1,0,2,2,2,21,1
84,1,3,0,4.5,0,3,3,2,13,1
49,1,2,0,0.0,0,1,3,2,2,1
91,1,3,0,0.3,0,5,5,2,1,1
66,0,1,0,3.9,0,3,3,2,18,1
86,0,2,0,-1.0,0,3,3,2,4,1
79,1,2,0,1.8,0,0,3,2,11,1
78,0,3,0,2.9,0,0,2,2,12,1
76,1,1,0,0.9,0,2,1,2,20,0
67,1,3,0,5.3,0,3,3,2,15,1
73,0,3,0,5.0,0,5,5,2,14,1
81,1,3,0,5.0,0,5,5,2,14,1
71,0,3,0,4.2,0,0,5,2,13,1
87,1,1,0,2.6,0,5,3,2,12,1
79,1,1,0,0.7,0,1,2,2,11,1
69,0,1,0,2.4,0,4,1,2,12,1
72,0,1,0,0.2,0,5,5,2,10,1
80,0,1,0,-1.1,0,0,0,2,10,0
73,0,1,0,4.5,0,4,5,2,14,1
88,0,1,0,3.2,0,4,3,2,13,1
83,1,1,0,4.7,0,0,0,2,15,1
89,1,1,0,4.7,0,0,0,2,15,1
73,1,1,0,3.9,0,3,0,2,14,1
71,0,1,0,4.6,0,5,5,2,15,1
72,1,1,0,0.2,0,4,4,2,10,0
76,1,1,0,0.7,0,5,5,2,11,1
73,1,1,0,3.6,0,1,2,2,17,1
89,0,1,0,1.7,0,4,4,2,20,1
77,1,1,0,2.2,0,0,0,2,18,0
82,1,1,0,0.9,0,5,2,2,22,1
75,1,1,0,-2.7,0,4,0,2,2,1
71,1,1,0,-1.3,0,5,5,2,5,1
82,1,1,0,-2.9,0,4,3,2,8,1
94,1,1,0,4.2,0,5,5,2,14,0
84,1,2,0,20.5,0,4,4,4,14,1
80,0,1,0,0.3,0,2,2,2,10,0
72,1,1,0,0.3,0,2,2,2,10,1
86,0,1,0,1.4,0,0,4,2,11,1
78,1,1,0,1.4,0,4,4,2,11,1
80,1,1,0,2.2,0,5,1,2,11,1
68,1,1,0,-3.9,0,0,0,2,6,1
78,0,1,0,-3.9,0,1,1,2,6,1
49,0,1,0,-2.7,0,0,0,2,9,1
77,0,1,0,27.4,0,1,1,7,18,1
76,1,1,0,5.5,0,1,5,2,16,1
74,0,1,0,4.7,0,2,5,2,17,1
79,1,1,0,4.8,0,2,0,2,17,1
77,0,1,0,5.8,0,1,1,2,16,1
77,0,1,0,4.0,0,0,5,2,13,1
62,0,1,0,4.7,0,3,3,2,17,1
74,0,4,3,1.1,0,1,1,3,8,1
74,1,1,0,4.3,0,0,0,2,13,1
75,1,1,0,5.8,0,3,3,2,15,1
89,0,3,0,2.0,0,5,5,2,22,0
80,0,2,0,4.1,0,2,2,2,18,0
73,1,3,0,1.6,0,0,5,2,23,1
86,1,3,0,-1.4,0,1,1,2,5,1
76,1,3,0,0.0,0,0,0,2,23,0
79,1,3,0,-0.5,0,5,0,2,8,1
70,1,3,0,-0.5,0,4,4,2,7,1
81,0,3,0,4.8,0,2,2,2,13,1
75,1,3,0,4.9,0,0,5,2,14,1
92,1,3,0,4.9,0,2,2,2,14,1
78,0,3,0,5.3,0,2,4,2,15,1
82,0,3,0,1.2,0,1,1,2,10,1
74,1,3,0,4.5,0,1,1,2,14,1
67,0,3,0,0.0,0,0,0,2,9,1
72,1,3,0,4.4,0,5,2,2,16,1
62,0,3,0,5.3,0,2,2,2,15,1
77,1,3,0,5.2,0,1,1,2,15,1
92,0,3,0,2.7,0,3,2,2,11,1
84,0,2,0,-3.4,0,5,5,2,1,1
81,0,2,0,-4.6,0,5,5,2,2,1
73,1,1,0,-11.6,0,0,0,2,7,1
78,0,1,0,-10.4,0,4,4,2,9,1
65,1,1,0,-10.4,0,2,2,2,9,1
75,1,1,0,-10.4,0,2,2,2,9,1
95,1,1,0,-7.3,0,3,3,2,12,1
82,1,1,0,-7.3,0,3,3,2,12,1
84,0,1,0,-6.2,0,5,5,2,15,1
83,0,1,0,-6.2,0,5,5,2,15,0
81,0,1,0,-11.1,0,1,1,2,6,1
69,1,1,0,-6.6,0,4,1,2,16,1
67,1,1,0,-6.2,0,5,4,2,15,1
81,0,1,0,-7.2,0,1,1,2,15,1
61,0,1,0,-6.8,0,3,3,2,14,1
90,1,1,0,-9.4,0,1,1,2,19,1
75,1,1,0,-9.4,0,2,1,2,19,1
72,0,1,0,-9.6,0,2,2,2,21,1
78,0,1,0,-9.5,0,3,3,2,10,1
68,0,1,0,-12.8,0,1,1,2,6,1
83,1,1,0,-10.5,0,5,5,2,8,1
85,1,3,0,4.4,0,4,4,2,16,1
72,1,1,0,-5.9,0,1,1,2,11,1
85,0,3,0,-2.1,0,0,4,2,13,1
78,1,3,3,-0.5,0,4,4,2,15,1
74,0,1,0,-7.6,0,3,4,2,10,1
87,0,3,3,-0.5,0,1,5,2,15,1
55,0,3,3,0.0,0,0,3,2,16,1
71,1,3,3,-0.5,0,3,3,2,15,1
76,0,3,3,-0.4,0,4,0,2,16,1
81,0,3,3,0.2,0,5,5,2,17,1
72,0,3,0,-1.9,0,0,1,2,13,1
64,0,3,3,-0.7,0,1,1,2,15,1
84,0,2,0,-1.7,0,1,1,2,0,0
81,1,2,0,-1.7,0,2,0,2,1,0
62,1,1,0,0.7,0,5,5,2,7,1
63,0,3,3,-0.7,0,1,1,2,19,1
77,0,3,3,-0.4,0,1,1,2,16,1
76,1,1,0,-0.4,0,1,1,2,9,1
70,1,3,0,0.3,0,0,4,2,20,1
73,1,1,0,1.6,1,0,0,2,10,1
80,1,1,0,0.4,0,4,4,2,8,0
70,1,3,0,5.7,0,2,1,2,15,1
74,1,3,0,5.7,0,1,2,2,15,1
69,0,3,0,5.7,0,2,2,2,15,1
78,0,1,0,2.1,0,3,3,2,10,1
80,0,3,0,3.5,0,3,4,2,11,1
78,1,3,0,19.299999,0,4,4,10,12,1
81,0,3,0,19.299999,0,4,4,10,12,1
68,0,3,0,19.299999,0,4,4,10,12,1
66,1,3,0,5.7,0,0,0,2,15,1
81,0,3,0,5.1,0,2,2,2,13,1
64,0,1,0,0.4,0,2,2,2,8,1
90,1,3,0,5.8,0,5,5,2,16,0
86,0,1,0,-1.7,0,0,0,2,8,1
75,0,1,0,5.0,0,0,0,2,17,1
73,1,3,0,5.8,0,3,3,2,16,1
72,1,1,0,4.5,0,3,3,2,18,1
93,0,3,0,4.6,0,3,3,2,12,1
88,1,3,0,5.8,0,2,2,2,16,1
89,0,1,0,1.4,0,0,5,2,9,1
83,1,3,0,5.0,0,0,0,2,14,1
83,0,1,0,1.4,0,3,3,2,9,1
78,1,1,0,5.0,0,1,1,2,17,1
77,1,3,0,5.0,0,1,1,2,14,1
58,1,3,0,5.8,0,2,4,2,16,0
84,1,1,0,3.3,0,1,5,2,21,1
68,1,3,0,2.6,0,1,3,2,3,1
80,1,3,0,0.7,0,1,1,2,6,1
66,0,1,0,3.9,0,1,1,2,18,1
75,1,2,0,2.6,0,0,4,2,1,1
73,1,3,0,3.2,0,1,3,2,10,1
70,1,3,0,4.8,0,1,5,2,11,1
80,0,3,0,1.4,0,1,1,2,9,1
79,1,2,0,6.5,0,2,1,2,13,1
68,0,2,0,6.9,0,0,2,2,14,1
83,1,3,0,5.8,0,2,2,2,12,1
65,1,2,0,6.5,0,3,0,2,13,1
77,1,2,0,6.8,0,2,4,2,13,1
54,0,1,0,2.0,0,5,1,2,21,1
78,0,3,0,2.2,0,2,2,2,8,1
76,1,3,0,7.8,0,5,1,2,15,1
75,1,2,0,6.1,0,5,5,2,17,1
65,1,1,0,6.8,0,5,5,2,16,1
66,0,3,0,3.2,0,4,4,2,10,0
76,1,1,0,6.8,0,3,3,2,16,1
75,0,2,0,6.3,0,0,0,2,17,1
78,1,2,0,5.3,0,1,4,2,18,1
65,0,2,0,3.0,0,5,5,2,21,0
94,0,1,0,-1.9,0,2,1,2,2,0
69,1,1,0,-3.0,0,4,4,2,8,1
85,0,1,0,-3.0,0,4,4,2,8,1
73,1,3,0,7.4,0,2,2,2,15,1
80,1,1,0,0.3,0,1,1,2,12,1
78,1,1,0,1.1,0,1,3,2,13,1
84,1,1,0,-0.8,0,5,5,2,10,1
82,1,1,0,-2.2,0,3,1,2,10,0
79,1,1,0,1.4,0,3,4,2,14,1
74,0,1,0,0.6,0,1,1,2,13,1
66,1,1,0,1.4,0,0,2,2,14,1
83,1,1,0,1.3,0,1,4,2,16,1
68,0,2,0,3.7,0,3,3,2,20,0
78,0,1,0,0.2,0,0,3,2,11,1
70,0,1,0,-2.0,0,0,0,2,19,0
83,1,1,0,-2.0,0,0,0,2,19,1
78,0,1,0,-4.5,0,0,0,2,8,1
87,0,2,0,2.4,0,1,1,2,20,1
75,0,1,0,0.6,0,0,4,2,17,0
78,1,1,0,-3.4,0,4,4,2,4,1
78,0,1,0,0.5,0,1,4,2,11,1
84,0,1,0,0.5,0,1,4,2,11,1
76,0,1,0,-0.8,0,0,0,2,11,1
80,1,1,0,2.2,0,0,0,2,14,1
76,1,1,0,3.8,0,4,5,2,15,1
77,1,1,0,2.9,0,1,3,2,16,1
76,1,1,0,-3.6,0,2,2,2,6,1
83,0,1,0,0.6,0,0,1,2,12,1
74,1,1,0,1.5,0,2,2,2,18,0
95,1,1,0,2.3,0,5,2,2,17,1
68,1,1,0,-2.2,0,5,1,2,10,1
61,0,1,0,-0.4,0,2,2,2,3,0
88,1,4,0,1.3,0,1,0,2,11,1
85,1,1,0,-0.5,0,4,1,2,21,1
76,1,4,0,3.7,0,2,2,2,14,1
74,0,3,0,0.7,0,3,3,2,10,1
70,0,2,0,5.0,0,4,4,2,19,1
74,1,2,0,5.0,0,4,4,2,19,1
76,0,4,0,4.0,0,4,3,2,15,1
72,1,3,0,6.4,0,0,0,2,18,0
89,0,4,0,2.9,0,0,0,2,13,1
67,1,2,0,6.1,0,3,0,2,19,1
84,0,3,0,5.7,0,2,3,2,22,1
88,0,3,0,4.2,0,3,3,2,18,1
85,0,3,0,-0.5,0,4,4,2,9,1
74,0,3,0,4.2,0,4,4,2,18,1
75,0,3,0,4.0,0,2,2,2,7,1
84,0,2,0,6.1,0,4,2,2,10,1
78,0,3,0,4.6,0,3,3,2,9,1
73,1,3,0,4.5,0,3,0,2,9,1
84,1,3,0,8.9,0,4,3,2,12,1
72,1,3,0,8.9,0,1,3,2,12,1
81,1,3,0,3.7,0,1,1,2,7,0
77,0,3,0,8.1,0,3,3,2,11,1
76,0,3,0,11.8,0,1,5,2,15,1
70,1,3,0,8.1,0,2,5,2,11,1
73,1,3,0,11.2,0,1,1,2,13,1
64,0,3,0,10.9,0,5,5,2,14,1
88,1,3,0,12.9,0,0,0,2,15,1
80,0,3,0,11.8,0,0,3,2,15,1
70,1,3,0,4.5,0,2,1,2,9,1
84,1,4,0,11.8,0,1,1,2,17,1
67,0,3,0,10.9,0,2,2,2,14,1
72,0,4,0,12.2,0,5,1,2,16,1
78,1,4,0,11.5,0,5,5,2,18,1
78,0,3,0,8.0,0,0,0,2,11,0
60,0,1,0,-0.3,0,1,2,2,21,1
72,1,4,0,8.3,0,4,2,2,23,1
69,0,4,1,7.6,0,3,3,2,1,0
93,1,4,1,4.5,0,2,2,2,22,1
81,1,4,1,6.2,0,4,0,2,2,0
73,1,4,1,5.3,0,3,3,2,8,1
77,1,4,1,5.4,0,0,4,2,9,1
81,1,4,1,5.5,0,5,5,2,10,1
73,0,4,1,5.2,0,0,1,2,10,0
81,0,4,1,5.2,0,5,1,2,10,1
77,1,4,1,5.7,0,3,3,2,11,1
86,1,4,1,5.3,0,4,4,2,8,1
79,0,4,1,5.3,0,3,1,2,12,1
72,0,4,1,5.3,0,1,1,2,12,1
53,0,4,1,5.7,0,5,5,2,11,0
67,0,4,1,5.3,0,4,1,2,11,1
73,0,4,1,5.4,0,1,2,2,14,1
71,0,4,1,5.4,0,1,2,2,14,1
69,0,4,1,5.4,0,4,2,2,14,1
79,1,4,1,5.4,0,2,2,2,14,1
90,1,1,0,0.9,0,1,4,2,19,1
81,1,4,1,5.3,0,3,5,2,16,1
76,0,4,1,5.3,0,5,5,2,8,1
77,1,4,1,4.9,0,1,1,2,18,1
58,0,3,0,12.2,0,1,1,2,14,0
72,0,4,1,5.2,0,4,4,2,17,1
86,0,4,1,5.4,0,4,4,2,14,0
67,0,4,1,4.7,0,4,4,2,18,1
73,0,4,1,5.5,0,3,4,2,13,0
47,1,4,1,4.8,0,1,1,2,20,1
83,0,4,1,4.8,0,1,1,2,20,1
79,1,4,1,5.1,0,0,0,2,17,1
63,1,4,1,4.5,0,5,5,2,21,1
89,1,4,1,4.8,0,2,1,2,23,1
81,1,4,3,1.7,0,2,2,2,9,1
36,0,4,0,2.1,0,2,4,2,10,1
73,1,4,0,2.1,0,0,5,2,10,1
87,1,4,0,2.1,0,0,2,2,10,1
77,0,4,3,1.7,0,4,4,2,9,1
80,1,4,0,2.5,0,3,1,2,15,1
86,1,4,0,3.1,0,4,3,2,14,1
81,1,4,0,3.1,0,3,3,2,14,1
78,0,4,0,3.1,0,3,3,2,14,1
80,1,3,0,3.4,0,4,4,2,17,1
84,1,3,0,3.4,0,2,4,2,17,1
81,1,4,0,3.3,0,0,3,2,16,1
78,0,4,0,2.7,0,1,1,2,16,1
74,0,4,0,3.4,0,5,5,2,19,1
66,0,4,0,3.2,0,2,2,2,15,0
77,0,4,0,3.2,0,0,4,2,15,1
72,0,4,3,1.2,0,5,0,2,9,1
78,0,4,0,2.1,0,2,3,2,10,1
73,0,4,0,1.0,0,5,1,2,22,1
87,0,3,0,-0.9,0,1,1,2,5,1
75,0,3,0,1.0,0,3,3,2,4,1
82,1,4,0,2.7,0,0,4,2,16,1
92,0,3,0,3.5,0,4,5,2,13,0
75,0,4,0,0.2,0,5,0,2,9,1
78,1,4,0,1.0,0,2,2,2,8,1
84,0,4,0,1.5,0,2,2,2,9,1
63,0,4,0,1.5,0,2,2,2,9,0
83,1,4,0,1.6,0,3,2,2,10,1
82,1,4,0,0.1,0,0,1,2,1,1
71,0,3,0,0.4,0,4,4,2,7,1
78,0,4,0,2.7,0,2,2,2,20,1
89,0,4,0,1.5,0,4,4,2,9,1
76,1,4,0,0.6,0,0,0,2,10,1
60,0,4,0,2.7,0,2,3,2,16,1
77,0,4,0,2.0,0,1,1,2,17,1
80,0,3,0,3.2,0,2,2,2,12,1
91,1,4,0,1.6,0,3,1,2,18,1
69,1,4,0,2.3,0,5,2,2,18,1
71,0,3,0,1.9,0,5,5,2,21,0
82,0,2,0,9.6,0,5,2,12,17,1
80,0,1,0,-0.3,0,4,3,2,3,1
72,1,1,0,-0.9,0,4,4,2,6,1
73,1,1,0,5.9,0,5,5,2,13,0
71,0,2,0,7.1,0,4,4,2,15,1
87,0,2,0,6.9,0,0,0,2,14,1
70,1,1,0,4.8,0,3,3,2,12,1
79,1,1,0,7.7,0,4,4,2,16,1
77,0,2,0,7.1,0,2,2,2,15,1
73,0,2,0,7.1,0,3,2,2,15,0
79,1,2,0,7.4,0,0,0,2,15,1
84,1,1,0,0.6,0,3,3,2,0,0
79,1,1,0,1.3,0,3,3,2,10,1
67,1,1,0,3.1,0,2,5,2,11,1
73,1,2,0,7.7,0,5,0,2,17,1
62,0,2,0,7.7,0,0,0,2,17,0
54,0,2,0,7.7,0,1,1,2,17,1
82,1,2,0,7.2,0,2,2,2,17,1
78,0,1,0,7.7,0,3,3,2,16,1
68,0,2,0,7.2,0,5,4,2,17,1
54,1,1,0,1.2,0,0,0,2,23,0
79,1,2,0,0.3,0,2,2,2,4,1
80,0,1,0,7.7,0,2,2,2,16,1
75,0,1,0,3.2,0,4,4,2,10,0
83,0,1,0,-0.3,0,2,2,2,7,1
81,1,1,0,-0.3,0,2,2,2,7,1
85,1,2,0,5.6,0,2,2,2,11,1
83,1,1,0,1.1,0,4,4,2,9,1
73,1,3,0,6.1,0,3,3,2,12,1
80,0,3,0,7.1,0,5,5,2,13,1
81,1,3,0,7.9,0,2,5,2,22,1
73,1,3,0,9.4,0,4,2,2,15,1
64,1,3,0,9.4,0,0,2,2,15,1
64,0,1,0,3.2,0,5,5,2,10,1
85,0,3,0,6.7,0,5,1,2,12,1
83,1,3,0,10.1,0,0,0,2,17,1
81,1,3,0,9.7,0,3,3,2,16,1
72,0,3,0,9.6,0,1,1,2,14,1
79,0,3,0,10.4,0,0,0,2,16,1
76,1,3,0,10.4,0,0,0,2,16,1
72,0,3,0,10.4,0,1,1,2,16,1
85,0,1,0,0.0,0,2,2,2,8,1
57,0,4,0,6.7,0,3,3,2,2,1
77,0,3,0,7.3,0,5,5,2,0,1
81,1,4,0,6.0,0,3,3,2,5,1
78,0,4,1,6.7,0,4,4,2,8,1
73,1,3,0,6.7,0,2,0,2,12,0
49,0,3,0,3.5,0,2,2,2,13,1
73,1,4,1,6.1,0,0,0,2,8,1
91,0,4,1,6.1,0,0,0,2,8,1
86,1,4,1,5.1,0,3,1,2,13,0
76,0,4,1,6.0,0,2,2,2,11,1
88,0,4,1,5.7,0,3,3,2,12,1
77,0,4,1,5.1,1,1,0,2,14,1
80,0,2,0,6.7,0,2,2,2,18,1
78,0,4,0,6.2,0,3,3,2,7,1
75,0,4,1,5.0,0,2,2,2,15,1
62,0,4,1,5.0,0,2,2,2,14,1
76,1,4,1,5.3,0,3,3,2,16,0
83,1,4,1,5.1,0,2,2,2,13,0
87,0,4,1,5.1,0,1,1,2,19,1
76,1,4,1,5.1,0,1,1,2,14,1
76,0,4,1,5.0,0,1,3,2,15,1
80,1,4,1,6.6,0,2,2,2,1,1
79,0,3,0,5.2,0,1,1,2,14,1
88,1,4,0,5.2,0,2,5,2,9,0
72,1,4,0,4.9,0,5,0,2,8,1
80,1,3,0,5.5,0,5,5,2,13,1
68,1,3,0,5.7,0,3,2,2,14,1
82,0,3,0,5.5,0,0,3,2,13,1
68,1,3,0,5.5,0,3,4,2,12,1
76,0,3,0,5.7,0,5,5,2,14,1
85,1,2,0,5.1,0,0,3,2,15,1
95,1,3,0,4.4,0,0,0,2,12,1
97,0,1,0,4.7,0,0,0,2,16,1
81,0,4,0,3.5,0,1,1,2,11,1
74,0,4,0,3.5,0,0,1,2,11,1
76,1,1,0,4.8,0,4,4,2,16,1
77,1,2,0,2.6,0,4,4,2,18,1
65,0,4,0,4.2,0,1,4,2,10,1
78,0,4,0,5.9,0,5,5,2,8,1
73,1,2,0,3.8,0,3,1,2,17,0
81,0,2,0,3.8,0,3,2,2,17,1
73,0,2,0,3.8,0,2,2,2,17,0
78,0,1,0,1.5,0,4,4,2,20,1
87,1,3,0,5.2,0,0,0,2,14,0
67,0,3,0,5.5,0,5,5,2,12,1
92,0,2,0,4.8,0,1,1,2,15,1
81,0,3,0,4.4,0,1,1,2,12,1
77,0,1,0,0.3,0,1,1,2,22,1
73,1,3,0,-0.5,0,4,4,2,3,1
73,0,3,0,-0.1,0,4,2,2,2,1
96,0,2,0,-2.1,0,1,1,2,5,1
79,1,3,0,-2.0,0,4,1,2,6,1
67,1,3,0,-1.9,0,4,0,2,8,1
85,0,1,0,4.4,0,1,1,2,17,1
60,1,2,0,-1.1,0,1,0,2,9,1
76,0,3,0,0.0,0,2,2,2,9,1
73,1,1,0,5.2,0,2,3,2,14,1
76,1,2,0,1.5,0,1,1,2,11,1
76,1,2,0,4.1,0,1,2,2,13,1
55,0,2,0,3.3,0,1,1,2,12,1
73,0,2,0,3.1,0,4,4,2,12,1
78,1,2,0,4.1,0,4,4,2,13,0
69,0,2,0,-1.1,0,1,1,2,9,1
62,0,1,0,5.4,0,3,3,2,15,1
83,0,2,0,0.3,0,5,0,2,10,1
78,1,1,0,5.2,0,5,5,2,16,1
77,1,1,0,2.6,0,5,5,2,22,1
80,1,1,0,1.3,0,2,2,2,2,1
88,1,1,0,1.0,0,3,3,2,3,0
83,1,1,0,0.0,0,5,4,2,13,1
67,0,2,0,2.3,0,3,3,2,10,1
72,1,1,0,4.5,0,3,2,2,12,1
74,0,1,0,5.2,0,2,2,2,13,1
81,1,1,0,4.5,0,3,3,2,12,1
86,1,1,0,5.6,0,1,1,2,13,0
83,0,1,0,6.5,0,2,2,2,15,1
82,1,1,0,6.5,0,4,2,2,15,1
77,1,1,0,4.8,0,4,0,2,12,1
82,1,1,0,6.4,0,1,4,2,16,1
86,1,1,0,6.2,0,3,3,2,17,1
76,0,3,0,0.6,0,4,4,2,9,1
77,1,1,0,2.7,0,0,4,2,19,1
75,0,1,0,6.6,0,0,1,2,15,1
78,0,2,0,3.4,0,1,5,2,11,1
82,0,2,0,3.4,0,0,5,2,11,1
84,0,1,0,5.4,0,4,4,2,18,0
67,1,1,0,3.6,0,4,4,2,20,1
74,1,1,0,6.5,0,4,4,2,15,1
62,0,4,0,0.1,0,3,3,2,8,1
74,1,1,0,4.5,0,5,5,2,12,0
63,1,1,0,3.3,0,1,1,2,19,1
72,0,4,1,4.3,0,0,0,2,23,1
71,1,2,0,7.6,0,4,3,2,12,1
84,0,2,0,7.6,0,3,3,2,12,1
80,1,3,0,3.6,0,4,4,2,10,1
80,1,2,0,7.6,0,5,5,2,12,1
80,0,3,0,3.6,0,5,2,2,10,1
82,1,3,0,3.7,0,1,1,2,10,1
83,1,3,0,12.0,0,0,0,2,15,1
56,0,2,0,7.8,0,4,0,2,12,1
73,1,4,0,10.6,0,0,3,2,17,1
73,1,3,0,11.1,0,5,5,2,15,1
86,1,3,0,11.1,0,5,5,2,15,1
78,0,3,0,2.1,0,2,2,2,9,1
57,0,2,0,11.1,0,2,2,2,14,1
82,0,2,0,11.1,0,2,2,2,14,1
66,1,4,1,6.0,0,0,0,2,22,1
83,1,4,0,3.9,0,2,2,2,4,1
74,0,2,0,3.1,0,4,4,2,10,1
81,1,1,0,19.200001,0,1,1,7,6,0
81,1,1,0,19.200001,0,1,1,7,6,0
70,1,1,0,19.200001,0,1,1,7,6,1
76,0,2,0,9.7,0,0,0,2,13,1
77,1,2,0,3.1,0,3,2,2,10,0
81,1,3,0,2.4,0,3,2,2,9,1
76,0,2,0,4.5,0,5,3,2,11,1
67,0,2,0,3.7,0,5,5,2,12,1
75,1,2,0,3.4,0,4,2,2,15,1
63,1,2,0,4.5,0,2,2,2,11,0
67,0,2,0,3.4,0,0,3,2,15,1
81,0,2,0,3.4,0,5,5,2,15,1
73,0,3,0,2.5,0,3,3,2,8,0
73,0,1,0,1.9,0,1,1,2,16,1
80,1,1,0,0.9,0,3,3,2,18,0
77,1,2,0,3.7,0,3,3,2,12,1
77,0,2,0,3.7,0,4,4,2,12,1
76,0,3,0,3.6,0,2,3,2,10,1
75,0,1,0,1.5,0,1,1,2,17,0
69,1,1,0,3.3,0,3,3,2,16,0
86,1,2,0,3.6,0,2,0,2,12,1
79,1,1,0,-2.4,0,0,0,2,21,1
74,1,2,0,3.4,0,4,4,2,15,1
76,1,1,0,0.4,0,0,0,2,18,1
70,0,1,0,-2.4,0,1,3,2,22,1
78,0,1,0,-2.4,0,5,0,2,11,1
68,1,1,0,0.0,0,2,2,2,19,0
76,1,2,0,3.1,0,3,3,2,10,0
68,1,3,0,1.0,0,3,3,2,7,1
79,0,3,0,24.299999,0,5,5,5,15,1
88,0,3,0,2.3,0,4,4,2,18,0
86,1,2,0,0.0,0,3,1,2,12,1
82,0,1,0,-1.3,0,5,2,2,11,1
78,0,1,0,-2.4,0,3,1,2,11,1
65,1,1,0,-3.7,0,1,1,2,10,1
65,1,1,0,1.1,0,0,5,2,14,1
73,1,2,0,2.0,0,1,3,2,16,1
86,1,2,0,2.0,0,4,3,2,16,0
72,0,2,0,2.0,0,5,2,2,16,1
84,0,2,0,2.0,0,2,2,2,16,1
92,0,1,0,-3.7,0,5,5,2,5,1
78,1,3,0,2.3,0,5,5,2,18,1
71,0,1,0,-4.1,0,2,3,2,6,1
92,0,1,0,2.5,0,4,4,2,15,1
75,1,2,0,-4.4,0,0,0,2,9,1
80,1,3,0,0.4,0,1,1,2,20,1
48,1,1,0,-4.4,0,2,3,2,7,0
91,0,2,0,-0.4,0,1,5,2,3,0
74,1,3,0,-1.4,0,1,1,2,5,1
74,1,4,0,1.2,0,4,3,2,9,1
71,1,4,0,3.6,0,0,4,2,12,1
78,0,4,0,5.6,0,5,5,2,14,1
90,0,2,0,3.7,0,0,0,2,19,1
89,0,4,0,3.6,0,5,5,2,12,1
66,1,4,0,6.2,0,3,5,2,17,1
82,1,4,0,5.4,0,3,3,2,15,1
68,1,4,0,6.1,0,2,2,2,16,1
75,0,4,0,3.9,0,5,0,2,12,1
78,0,4,0,2.7,0,2,2,2,11,1
65,0,3,0,-0.6,0,5,5,2,5,1
82,1,4,0,6.3,0,1,1,2,16,1
85,1,4,0,3.6,0,3,3,2,12,1
59,1,4,0,5.5,0,4,4,2,19,0
77,1,4,0,4.1,0,2,2,2,13,1
67,1,4,0,5.3,0,3,5,2,21,1
74,0,3,0,0.0,0,2,3,2,8,1
60,1,4,0,2.3,0,2,2,2,10,1
78,0,3,0,3.6,0,4,4,3,12,1
73,0,4,0,4.1,0,4,4,2,13,0
79,0,4,0,1.7,0,2,4,3,5,1
